1,worms_phylum,worms_class,worms_order,worms_family,worms_valid_name,erroneous record,worms_id,checklist_crust,checklist_molluscs,idigbio,obis,bold
1735,annelida,polychaeta,terebellida,ampharetidae,Ampharete gagarae,,332930,0,0,1,0,0
1736,annelida,polychaeta,terebellida,ampharetidae,Ampharete labrops,,326317,0,0,1,1,1
2838,annelida,polychaeta,terebellida,ampharetidae,Ampharete lindstroemi,,129781,0,0,0,1,0
2839,annelida,polychaeta,terebellida,ampharetidae,Ampharete lineata,,744688,0,0,0,1,0
2840,annelida,polychaeta,terebellida,ampharetidae,Ampharete manriquei,,762336,0,0,0,1,1
2841,annelida,polychaeta,terebellida,ampharetidae,Ampharete octocirrata,,332932,0,0,0,1,1
2842,annelida,polychaeta,terebellida,ampharetidae,Ampharete oculata,,744689,0,0,0,1,0
1741,annelida,polychaeta,terebellida,ampharetidae,Ampharete parvidentata,,159918,0,0,1,1,0
2843,annelida,polychaeta,terebellida,ampharetidae,Ampharete setosa,,326323,0,0,0,1,0
2844,annelida,polychaeta,terebellida,ampharetidae,Ampharete sibirica,,332933,0,0,0,1,0
2845,annelida,polychaeta,terebellida,ampharetidae,Amphicteis glabra,,326333,0,0,0,1,0
1742,annelida,polychaeta,terebellida,ampharetidae,Amphicteis gunneri,,129784,0,0,1,1,0
1743,annelida,polychaeta,terebellida,ampharetidae,Amphicteis mucronata,,326335,0,0,1,1,0
1744,annelida,polychaeta,terebellida,ampharetidae,Amphicteis scaphobranchiata,,326344,0,0,1,1,1
1745,annelida,polychaeta,terebellida,ampharetidae,Amphicteis trichophora,,326347,0,0,1,1,0
1746,annelida,polychaeta,terebellida,ampharetidae,Amphisamytha galapagensis,,326388,0,0,1,1,1
1747,annelida,polychaeta,terebellida,ampharetidae,Anobothrus gracilis,,129789,0,0,1,1,1
1748,annelida,polychaeta,terebellida,ampharetidae,Anobothrus nasuta,,338630,0,0,1,0,0
1749,annelida,polychaeta,terebellida,ampharetidae,Anobothrus paleatus,,326462,0,0,1,1,0
1750,annelida,polychaeta,terebellida,ampharetidae,Auchenoplax crinita,,129791,0,0,1,1,1
1751,annelida,polychaeta,terebellida,ampharetidae,Decemunciger apalea,,326888,0,0,1,1,0
2846,annelida,polychaeta,terebellida,ampharetidae,Eclysippe eliasoni,,156074,0,0,0,1,0
2847,annelida,polychaeta,terebellida,ampharetidae,Eclysippe trilobata,,332783,0,0,0,1,0
1754,annelida,polychaeta,terebellida,ampharetidae,Grassleia hydrothermalis,,328168,0,0,1,1,0
1755,annelida,polychaeta,terebellida,ampharetidae,Hobsonia florida,,333624,0,0,1,1,0
1756,annelida,polychaeta,terebellida,ampharetidae,Isolda pulchella,,157441,0,0,1,1,1
1757,annelida,polychaeta,terebellida,ampharetidae,Lysippe annectens,,335875,0,0,1,1,0
1758,annelida,polychaeta,terebellida,ampharetidae,Lysippe labiata,,129800,0,0,1,1,1
1759,annelida,polychaeta,terebellida,ampharetidae,Melinna cristata,,129804,0,0,1,1,1
1760,annelida,polychaeta,terebellida,ampharetidae,Melinna elisabethae,,129805,0,0,1,1,0
1761,annelida,polychaeta,terebellida,ampharetidae,Melinna heterodonta,,333996,0,0,1,1,1
1762,annelida,polychaeta,terebellida,ampharetidae,Melinna maculata,,157486,0,0,1,1,0
2848,annelida,polychaeta,terebellida,ampharetidae,Melinna monoceroides,,129807,0,0,0,1,0
1763,annelida,polychaeta,terebellida,ampharetidae,Melinna oculata,,329315,0,0,1,1,1
1764,annelida,polychaeta,terebellida,ampharetidae,Melinna parumdentata,,329317,0,0,1,0,0
1765,annelida,polychaeta,terebellida,ampharetidae,Melinnampharete gracilis,,329323,0,0,1,1,0
2849,annelida,polychaeta,terebellida,ampharetidae,Melinnopsis abyssalis,,731427,0,0,0,1,0
1767,annelida,polychaeta,terebellida,ampharetidae,Melinnopsis atlantica,,155460,0,0,1,0,0
1768,annelida,polychaeta,terebellida,ampharetidae,Neosabellides litoralis,,340357,0,0,1,0,0
2850,annelida,polychaeta,terebellida,ampharetidae,Phyllamphicteis collaribranchis,,330553,0,0,0,1,0
2851,annelida,polychaeta,terebellida,ampharetidae,Phyllocomus hiltoni,,209911,0,0,0,1,0
1770,annelida,polychaeta,terebellida,ampharetidae,Samytha californiensis,,331192,0,0,1,1,1
1771,annelida,polychaeta,terebellida,ampharetidae,Samytha sexcirrata,,129819,0,0,1,1,0
1772,annelida,polychaeta,terebellida,ampharetidae,Samythella elongata,,183395,0,0,1,1,0
2852,annelida,polychaeta,terebellida,ampharetidae,Sosane occidentalis,,334809,0,0,0,1,0
1773,annelida,polychaeta,terebellida,ampharetidae,Sosane procera,,338631,0,0,1,0,0
1774,annelida,polychaeta,terebellida,ampharetidae,Sosane sulcata,,129821,0,0,1,1,1
1775,annelida,polychaeta,terebellida,ampharetidae,Sosane uebelackerae,,730652,0,0,1,0,0
2853,annelida,polychaeta,terebellida,ampharetidae,Sosane wahrbergi,,334811,0,0,0,1,1
2854,annelida,polychaeta,terebellida,ampharetidae,Sosane wireni,,334812,0,0,0,1,0
2855,annelida,polychaeta,terebellida,ampharetidae,Tanseimaruana vestis,,730683,0,0,0,1,0
210,annelida,polychaeta,amphinomida,amphinomidae,Amphinome rostrata,,336211,0,0,1,0,1
2313,annelida,polychaeta,amphinomida,amphinomidae,Archinome rosacea,,333028,0,0,0,1,1
2314,annelida,polychaeta,amphinomida,amphinomidae,Chloeia entypa,,326714,0,0,0,1,0
211,annelida,polychaeta,amphinomida,amphinomidae,Chloeia pinnata,,326722,0,0,1,1,1
2315,annelida,polychaeta,amphinomida,amphinomidae,Chloeia rosea,,326725,0,0,0,1,0
213,annelida,polychaeta,amphinomida,amphinomidae,Chloeia viridis,,336227,0,0,1,0,1
214,annelida,polychaeta,amphinomida,amphinomidae,Eurythoe complanata,,129829,0,0,1,1,1
2316,annelida,polychaeta,amphinomida,amphinomidae,Eurythoe paupera,,333431,0,0,0,1,0
215,annelida,polychaeta,amphinomida,amphinomidae,Hermodice carunculata,,129831,0,0,1,1,1
218,annelida,polychaeta,amphinomida,amphinomidae,Hipponoe gaudichaudi,,333623,0,0,1,0,1
2317,annelida,polychaeta,amphinomida,amphinomidae,Linopherus ambigua,,333833,0,0,0,1,1
2318,annelida,polychaeta,amphinomida,amphinomidae,Linopherus canariensis,,129833,0,0,0,1,0
220,annelida,polychaeta,amphinomida,amphinomidae,Linopherus hirsuta,,336276,0,0,1,0,0
2319,annelida,polychaeta,amphinomida,amphinomidae,Linopherus paucibranchiata,,129835,0,0,0,1,0
222,annelida,polychaeta,amphinomida,amphinomidae,Notopygos megalops,,129836,0,0,1,0,0
224,annelida,polychaeta,amphinomida,amphinomidae,Paramphinome jeffreysii,,183330,0,0,1,0,1
225,annelida,polychaeta,amphinomida,amphinomidae,Paramphinome pacifica,,330324,0,0,1,1,0
226,annelida,polychaeta,amphinomida,amphinomidae,Pareurythoe americana,,330406,0,0,1,1,0
227,annelida,polychaeta,amphinomida,amphinomidae,Pareurythoe borealis,,129838,0,0,1,1,1
228,annelida,polychaeta,amphinomida,amphinomidae,Pareurythoe californica,,334404,0,0,1,1,0
229,annelida,polychaeta,amphinomida,amphinomidae,Pareurythoe elongata,,334406,0,0,1,0,0
2320,annelida,polychaeta,amphinomida,amphinomidae,Pherecardia striata,,209699,0,0,0,1,1
534,annelida,polychaeta,phyllodocida,aphroditidae,Aphrodita aculeata,,129840,0,0,1,1,0
535,annelida,polychaeta,phyllodocida,aphroditidae,Aphrodita acuminata,,326485,0,0,1,0,0
2439,annelida,polychaeta,phyllodocida,aphroditidae,Aphrodita armifera,,326488,0,0,0,1,1
2440,annelida,polychaeta,phyllodocida,aphroditidae,Aphrodita brevitentaculata,,326491,0,0,0,1,0
2441,annelida,polychaeta,phyllodocida,aphroditidae,Aphrodita falcifera,,326497,0,0,0,1,0
537,annelida,polychaeta,phyllodocida,aphroditidae,Aphrodita hastata,,333005,0,0,1,0,1
538,annelida,polychaeta,phyllodocida,aphroditidae,Aphrodita japonica,,326499,0,0,1,1,0
2442,annelida,polychaeta,phyllodocida,aphroditidae,Aphrodita longipalpa,,326502,0,0,0,1,1
539,annelida,polychaeta,phyllodocida,aphroditidae,Aphrodita magellanica,,326504,0,0,1,1,0
540,annelida,polychaeta,phyllodocida,aphroditidae,Aphrodita negligens,,332999,0,0,1,1,0
541,annelida,polychaeta,phyllodocida,aphroditidae,Aphrodita obtecta,,326508,0,0,1,0,0
542,annelida,polychaeta,phyllodocida,aphroditidae,Aphrodita refulgida,,333001,0,0,1,1,1
543,annelida,polychaeta,phyllodocida,aphroditidae,Aphrogenia alba,,129843,0,0,1,1,0
544,annelida,polychaeta,phyllodocida,aphroditidae,Heteraphrodita altoni,,328361,0,0,1,1,0
545,annelida,polychaeta,phyllodocida,aphroditidae,Laetmatonice armata,,333745,0,0,1,0,0
546,annelida,polychaeta,phyllodocida,aphroditidae,Laetmonice benthaliana,,333746,0,0,1,1,0
548,annelida,polychaeta,phyllodocida,aphroditidae,Laetmonice filicornis,,336331,0,0,1,0,1
2443,annelida,polychaeta,phyllodocida,aphroditidae,Laetmonice hystrix,,129845,0,0,0,1,0
549,annelida,polychaeta,phyllodocida,aphroditidae,Laetmonice japonica,,328573,0,0,1,1,0
550,annelida,polychaeta,phyllodocida,aphroditidae,Laetmonice pellucida,,333750,0,0,1,1,0
2444,annelida,polychaeta,phyllodocida,aphroditidae,Laetmonice tunicata,,883676,0,0,0,1,0
551,annelida,polychaeta,phyllodocida,aphroditidae,Pontogenia chrysocoma,,129848,0,0,1,0,0
552,annelida,polychaeta,phyllodocida,aphroditidae,Pontogenia curva,,331054,0,0,1,0,0
553,annelida,polychaeta,phyllodocida,aphroditidae,Pontogenia sericoma,,129849,0,0,1,1,0
2765,annelida,polychaeta,spionida,apistobranchidae,Apistobranchus ornatus,,326532,0,0,0,1,0
1540,annelida,polychaeta,spionida,apistobranchidae,Apistobranchus tullbergi,,129851,0,0,1,1,0
1541,annelida,polychaeta,spionida,apistobranchidae,Apistobranchus typicus,,157182,0,0,1,1,0
2934,annelida,polychaeta,NA,arenicolidae,Abarenicola claparedi vagabunda,,335762,0,0,0,1,0
1978,annelida,polychaeta,NA,arenicolidae,Abarenicola pacifica,,326192,0,0,1,1,0
1979,annelida,polychaeta,NA,arenicolidae,Arenicola brasiliensis,,157215,0,0,1,0,0
1980,annelida,polychaeta,NA,arenicolidae,Arenicola cristata,,129866,0,0,1,1,0
1981,annelida,polychaeta,NA,arenicolidae,Arenicola marina,,129868,0,0,1,1,1
1982,annelida,polychaeta,NA,arenicolidae,Branchiomaldane simplex,,510979,0,0,1,0,0
1983,annelida,polychaeta,NA,arenicolidae,Branchiomaldane vincenti,,129872,0,0,1,1,0
2324,annelida,polychaeta,echiuroidea,bonelliidae,Alomasoma belyaevi,,266716,0,0,0,1,0
242,annelida,polychaeta,echiuroidea,bonelliidae,Alomasoma nordpacificum,,266720,0,0,1,0,0
2325,annelida,polychaeta,echiuroidea,bonelliidae,Bonellia thomensis,,183022,0,0,0,1,0
243,annelida,polychaeta,echiuroidea,bonelliidae,Choanostomellia bruuni,,183059,0,0,1,0,0
2326,annelida,polychaeta,echiuroidea,bonelliidae,Maxmuelleria lankesteri,,110368,0,0,0,1,0
244,annelida,polychaeta,echiuroidea,bonelliidae,Nellobia eusoma,,182833,0,0,1,1,0
245,annelida,polychaeta,echiuroidea,bonelliidae,Prometor benthophila,,266609,0,0,1,1,0
2327,annelida,polychaeta,echiuroidea,bonelliidae,Prometor grandis,,234509,0,0,0,1,0
2328,annelida,polychaeta,echiuroidea,bonelliidae,Pseudoikedella achaeta,,266844,0,0,0,1,0
246,annelida,polychaeta,echiuroidea,bonelliidae,Sluiterina flabellorhynchum,,266618,0,0,1,0,0
2329,annelida,polychaeta,echiuroidea,bonelliidae,Sluiterina sibogae,,266620,0,0,0,1,0
247,annelida,polychaeta,echiuroidea,bonelliidae,Vitjazema micropapillosa,,884390,0,0,1,1,0
2330,annelida,polychaeta,echiuroidea,bonelliidae,Vitjazema ultraabyssalis,,266623,0,0,0,1,0
2935,annelida,polychaeta,NA,capitellidae,Amastigos acutus,,326279,0,0,0,1,0
1984,annelida,polychaeta,NA,capitellidae,Amastigos caperatus,,157156,0,0,1,1,0
2936,annelida,polychaeta,NA,capitellidae,Anotomastus gordiodes,,332979,0,0,0,1,0
1985,annelida,polychaeta,NA,capitellidae,Barantolla americana,,254727,0,0,1,1,0
1986,annelida,polychaeta,NA,capitellidae,Barantolla lepte,,327084,0,0,1,1,0
1987,annelida,polychaeta,NA,capitellidae,Capitella capitata,,129876,0,0,1,1,1
2937,annelida,polychaeta,NA,capitellidae,Capitella capitata oculata,,335399,0,0,0,1,0
2938,annelida,polychaeta,NA,capitellidae,Capitella capitata tripartita,,335400,0,0,0,1,0
2939,annelida,polychaeta,NA,capitellidae,Capitella gracilis,,333169,0,0,0,1,0
1988,annelida,polychaeta,NA,capitellidae,Capitella jonesi,,712176,0,0,1,1,0
2940,annelida,polychaeta,NA,capitellidae,Capitella minima,,129879,0,0,0,1,0
2941,annelida,polychaeta,NA,capitellidae,Capitella ovincola,,333170,0,0,0,1,0
2942,annelida,polychaeta,NA,capitellidae,Capitella teleta,,592089,0,0,0,1,0
1990,annelida,polychaeta,NA,capitellidae,Capitita ambiseta,,327350,0,0,1,0,0
1991,annelida,polychaeta,NA,capitellidae,Dasybranchus lumbricoides,,157322,0,0,1,1,0
1992,annelida,polychaeta,NA,capitellidae,Dasybranchus lunulatus,,157324,0,0,1,1,0
1993,annelida,polychaeta,NA,capitellidae,Decamastus gracilis,,326885,0,0,1,1,1
1994,annelida,polychaeta,NA,capitellidae,Dodecamastus mariaensis,,327441,0,0,1,1,0
2943,annelida,polychaeta,NA,capitellidae,Dodecaseta oraria,,327444,0,0,0,1,0
1996,annelida,polychaeta,NA,capitellidae,Heteromastus filiformis,,336406,0,0,1,0,1
1997,annelida,polychaeta,NA,capitellidae,Heteromastus filobranchus,,328370,0,0,1,1,0
1998,annelida,polychaeta,NA,capitellidae,Leiocapitella atlantica,,328689,0,0,1,1,0
1999,annelida,polychaeta,NA,capitellidae,Leiocapitella glabra,,129886,0,0,1,1,0
2000,annelida,polychaeta,NA,capitellidae,Leiochrides pallidior,,333782,0,0,1,1,0
2001,annelida,polychaeta,NA,capitellidae,Mastobranchus variabilis,,329276,0,0,1,1,0
2002,annelida,polychaeta,NA,capitellidae,Mediomastus acutus,,329282,0,0,1,1,0
2003,annelida,polychaeta,NA,capitellidae,Mediomastus ambiseta,,157482,0,0,1,1,0
2004,annelida,polychaeta,NA,capitellidae,Mediomastus australiensis,,955440,0,0,1,0,0
2005,annelida,polychaeta,NA,capitellidae,Mediomastus californiensis,,157483,0,0,1,1,1
2006,annelida,polychaeta,NA,capitellidae,Mediomastus fragilis,,129892,0,0,1,1,1
2007,annelida,polychaeta,NA,capitellidae,Neoheteromastus lineus,,329499,0,0,1,1,0
2008,annelida,polychaeta,NA,capitellidae,Neonotomastus glabrus,,329514,0,0,1,0,0
2944,annelida,polychaeta,NA,capitellidae,Notomastus (Clistomastus) luridus,,334236,0,0,0,1,0
2010,annelida,polychaeta,NA,capitellidae,Notomastus daueri,,330009,0,0,1,1,0
2012,annelida,polychaeta,NA,capitellidae,Notomastus hemipodus,,330000,0,0,1,0,0
2013,annelida,polychaeta,NA,capitellidae,Notomastus latericeus,,129898,0,0,1,1,1
2014,annelida,polychaeta,NA,capitellidae,Notomastus lineatus,,129899,0,0,1,1,0
2015,annelida,polychaeta,NA,capitellidae,Notomastus lobatus,,157505,0,0,1,1,0
2016,annelida,polychaeta,NA,capitellidae,Notomastus magnus,,330013,0,0,1,1,0
2945,annelida,polychaeta,NA,capitellidae,Notomastus mossambicus,,761478,0,0,0,1,0
2018,annelida,polychaeta,NA,capitellidae,Notomastus tenuis,,334241,0,0,1,1,0
2019,annelida,polychaeta,NA,capitellidae,Notomastus teres,,330017,0,0,1,1,0
2946,annelida,polychaeta,NA,capitellidae,Notomastus variegatus,,330018,0,0,0,1,0
2020,annelida,polychaeta,NA,capitellidae,Octocapitella pettiboneae,,330057,0,0,1,1,0
2947,annelida,polychaeta,NA,capitellidae,Peresiella clymenoides,,129906,0,0,0,1,0
2021,annelida,polychaeta,NA,capitellidae,Peresiella spathulata,,330458,0,0,1,1,0
2022,annelida,polychaeta,NA,capitellidae,Pseudocapitella incerta,,129908,0,0,1,1,0
2948,annelida,polychaeta,NA,capitellidae,Scyphoproctus armatus,,712190,0,0,0,1,0
2024,annelida,polychaeta,NA,capitellidae,Scyphoproctus oculatus,,746603,0,0,1,1,0
2025,annelida,polychaeta,NA,capitellidae,Scyphoproctus platyproctus,,331798,0,0,1,1,0
2026,annelida,polychaeta,NA,chaetopteridae,Chaetopterus longipes,,336416,0,0,1,1,0
2027,annelida,polychaeta,NA,chaetopteridae,Chaetopterus pergamentaceus,,336431,0,0,1,0,0
2028,annelida,polychaeta,NA,chaetopteridae,Chaetopterus pugaporcinus,,605520,0,0,1,1,1
2029,annelida,polychaeta,NA,chaetopteridae,Chaetopterus variopedatus,,129914,0,0,1,1,1
2030,annelida,polychaeta,NA,chaetopteridae,Mesochaetopterus capensis,,334003,0,0,1,1,0
2031,annelida,polychaeta,NA,chaetopteridae,Mesochaetopterus minutus,,129915,0,0,1,0,0
2032,annelida,polychaeta,NA,chaetopteridae,Mesochaetopterus taylori,,157487,0,0,1,1,1
2949,annelida,polychaeta,NA,chaetopteridae,Phyllochaetopterus gigas,,754493,0,0,0,1,0
2033,annelida,polychaeta,NA,chaetopteridae,Phyllochaetopterus limicolus,,330561,0,0,1,1,0
2034,annelida,polychaeta,NA,chaetopteridae,Phyllochaetopterus prolifica,,330562,0,0,1,1,1
2035,annelida,polychaeta,NA,chaetopteridae,Phyllochaetopterus socialis,,129920,0,0,1,1,1
2037,annelida,polychaeta,NA,chaetopteridae,Spiochaetopterus costarum,,336446,0,0,1,0,1
2038,annelida,polychaeta,NA,chaetopteridae,Spiochaetopterus costarum oculatus,,335843,0,0,1,1,0
2039,annelida,polychaeta,NA,chaetopteridae,Spiochaetopterus oculatus,,157575,0,0,1,1,0
2950,annelida,polychaeta,NA,chaetopteridae,Spiochaetopterus typicus,,129924,0,0,0,1,0
554,annelida,polychaeta,phyllodocida,chrysopetalidae,Arichlidon gathofi,,326577,0,0,1,1,0
556,annelida,polychaeta,phyllodocida,chrysopetalidae,Bhawania goodei,,336452,0,0,1,0,0
557,annelida,polychaeta,phyllodocida,chrysopetalidae,Bhawania heteroseta,,421043,0,0,1,1,1
558,annelida,polychaeta,phyllodocida,chrysopetalidae,Chrysopetalum debile,,209683,0,0,1,0,0
559,annelida,polychaeta,phyllodocida,chrysopetalidae,Chrysopetalum eurypalea,,326746,0,0,1,1,0
560,annelida,polychaeta,phyllodocida,chrysopetalidae,Chrysopetalum floridanum,,326747,0,0,1,1,0
2445,annelida,polychaeta,phyllodocida,chrysopetalidae,Chrysopetalum hernancortezae,,326748,0,0,0,1,0
561,annelida,polychaeta,phyllodocida,chrysopetalidae,Chrysopetalum heteropalea,,326749,0,0,1,1,0
562,annelida,polychaeta,phyllodocida,chrysopetalidae,Chrysopetalum occidentale,,326752,0,0,1,1,1
563,annelida,polychaeta,phyllodocida,chrysopetalidae,Dysponetus gracilis,,129930,0,0,1,0,0
2446,annelida,polychaeta,phyllodocida,chrysopetalidae,Dysponetus populonectens,,827670,0,0,0,1,1
564,annelida,polychaeta,phyllodocida,chrysopetalidae,Flascarpia alvinae,,328055,0,0,1,1,0
565,annelida,polychaeta,phyllodocida,chrysopetalidae,Hyalopale bispinosa,,328423,0,0,1,1,0
2447,annelida,polychaeta,phyllodocida,chrysopetalidae,Laubierus mucronatus,,328675,0,0,0,1,0
566,annelida,polychaeta,phyllodocida,chrysopetalidae,Paleanotus bellis,,334328,0,0,1,1,0
567,annelida,polychaeta,phyllodocida,chrysopetalidae,Paleanotus chrysolepis,,129934,0,0,1,1,0
568,annelida,polychaeta,phyllodocida,chrysopetalidae,Paleanotus heteroseta,,157517,0,0,1,1,0
2448,annelida,polychaeta,phyllodocida,chrysopetalidae,Paleaquor heteroseta,,421044,0,0,0,1,0
569,annelida,polychaeta,phyllodocida,chrysopetalidae,Strepternos didymopyton,,332349,0,0,1,1,0
570,annelida,polychaeta,phyllodocida,chrysopetalidae,Treptopale rudolphi,,332649,0,0,1,1,0
571,annelida,polychaeta,phyllodocida,chrysopetalidae,Vesicomyicola trifurcatus,,332847,0,0,1,1,0
2449,annelida,polychaeta,phyllodocida,chrysopetalidae,Vigtorniella flokati,,532103,0,0,0,1,1
1779,annelida,polychaeta,terebellida,cirratulidae,Aphelochaeta bullata,,598800,0,0,1,0,0
2856,annelida,polychaeta,terebellida,cirratulidae,Aphelochaeta filibranchia,,865505,0,0,0,1,0
2857,annelida,polychaeta,terebellida,cirratulidae,Aphelochaeta filiformis,,129937,0,0,0,1,1
1782,annelida,polychaeta,terebellida,cirratulidae,Aphelochaeta glandaria,,326478,0,0,1,1,0
1783,annelida,polychaeta,terebellida,cirratulidae,Aphelochaeta guttata,,598801,0,0,1,0,0
1785,annelida,polychaeta,terebellida,cirratulidae,Aphelochaeta marioni,,155177,0,0,1,0,0
2858,annelida,polychaeta,terebellida,cirratulidae,Aphelochaeta monilaris,,332990,0,0,0,1,0
1787,annelida,polychaeta,terebellida,cirratulidae,Aphelochaeta multifilis,,334923,0,0,1,0,1
2859,annelida,polychaeta,terebellida,cirratulidae,Aphelochaeta petersenae,,326479,0,0,0,1,1
2860,annelida,polychaeta,terebellida,cirratulidae,Aphelochaeta phillipsi,,326480,0,0,0,1,1
1788,annelida,polychaeta,terebellida,cirratulidae,Aphelochaeta tigrina,,326481,0,0,1,1,0
1789,annelida,polychaeta,terebellida,cirratulidae,Aphelochaeta williamsae,,326482,0,0,1,1,0
1790,annelida,polychaeta,terebellida,cirratulidae,Caulleriella acicula,,327367,0,0,1,0,0
1791,annelida,polychaeta,terebellida,cirratulidae,Caulleriella alata,,129943,0,0,1,1,0
2861,annelida,polychaeta,terebellida,cirratulidae,Caulleriella apicula,,327368,0,0,0,1,0
1792,annelida,polychaeta,terebellida,cirratulidae,Caulleriella bioculata,,129944,0,0,1,1,0
1793,annelida,polychaeta,terebellida,cirratulidae,Caulleriella capensis,,333176,0,0,1,0,0
2862,annelida,polychaeta,terebellida,cirratulidae,Caulleriella gracilis,,327372,0,0,0,1,0
2863,annelida,polychaeta,terebellida,cirratulidae,Caulleriella hamata,,333177,0,0,0,1,0
2864,annelida,polychaeta,terebellida,cirratulidae,Caulleriella pacifica,,333178,0,0,0,1,0
1794,annelida,polychaeta,terebellida,cirratulidae,Caulleriella venefica,,567253,0,0,1,1,0
